UserID,No_of_days_Visited_7_Days,No_Of_Products_Viewed_15_Days,User_Vintage,Most_Viewed_product_15_Days,Most_Active_OS,Recently_Viewed_Product,Pageloads_last_7_days,Clicks_last_7_days
U100556,1,1,121,PR100102,ANDROID,Product101,0,6
U100558,1,4,129,PR101575,WINDOWS,Product101,5,13
U100559,1,2,620,PR100225,WINDOWS,PR100069,0,2
U100560,2,2,300,PR101735,WINDOWS,PR101735,2,0
U100561,5,4,250,PR100166,WINDOWS,PR100166,18,23
U100562,3,5,86,PR100962,ANDROID,PR100182,4,2
U100564,1,1,2256,PR100206,WINDOWS,PR100206,2,1
U100565,0,1,1272,PR100819,MAC OS X,PR100819,0,0
U100566,4,9,67,PR100901,WINDOWS,PR102231,9,18
U100567,0,0,202,Product101,ANDROID,Product101,0,0
U100570,6,16,579,PR100908,WINDOWS,PR100133,19,8
U100571,1,3,145,PR100739,ANDROID,PR100962,1,0
U100572,1,3,216,Product101,WINDOWS,PR100258,0,1
U100573,1,2,602,PR100050,WINDOWS,PR100471,3,6
U100575,1,7,339,PR101406,MAC OS X,PR100145,5,5
U100576,0,0,1081,Product101,WINDOWS,PR100017,0,0
U100577,0,0,111,Product101,ANDROID,PR100631,0,0
U100578,4,12,437,PR101019,ANDROID,PR100479,3,3
U100579,2,4,1040,Product101,WINDOWS,PR100102,5,1
U100580,0,1,97,PR100513,WINDOWS,PR100020,0,0
U100582,0,1,528,PR100250,ANDROID,PR100250,0,0
U100583,2,16,494,PR100515,ANDROID,PR101304,14,38
U100584,0,1,390,PR100401,ANDROID,PR100401,0,0
U100586,0,1,79,PR100330,WINDOWS,Product101,0,0
U100587,2,8,659,PR101447,MAC OS X,PR100166,4,5
U100588,2,19,894,PR100287,ANDROID,PR105517,2,4
U100592,4,14,1002,PR100450,WINDOWS,PR100003,11,25
U100593,2,11,1097,PR100390,UBUNTU,PR100072,13,11
U100594,0,0,132,Product101,WINDOWS,Product101,0,0
U100595,6,31,847,PR101042,WINDOWS,PR101367,177,1035
U100596,3,3,853,PR100052,WINDOWS,PR100003,1,1
U100597,1,1,72,PR100102,WINDOWS,PR100102,1,2
U100599,2,3,45,PR100051,WINDOWS,PR100051,2,2
U100600,1,1,1331,PR100102,ANDROID,PR100102,1,0
U100602,1,3,82,PR100013,WINDOWS,PR100013,0,1
U100603,2,9,1148,PR100776,WINDOWS,PR101744,5,2
U100606,2,2,875,PR101369,MAC OS X,PR100015,3,1
U100608,3,3,453,PR100283,ANDROID,PR100539,4,2
U100609,0,2,560,PR100263,WINDOWS,PR100060,0,0
U100611,0,1,697,PR100138,LINUX,PR100003,0,0
U100612,1,3,196,PR100020,ANDROID,PR100020,1,0
U100613,0,3,53,PR100942,ANDROID,PR100018,0,0
U100614,1,1,249,PR100276,WINDOWS,PR100024,0,1
U100615,0,0,301,Product101,LINUX,Product101,0,0
U100616,0,1,168,PR100241,WINDOWS,PR100241,0,0
U100617,5,22,734,PR100390,WINDOWS,PR100166,31,52
U100618,4,32,238,PR101042,WINDOWS,PR101367,87,467
U100619,2,2,55,PR100885,WINDOWS,PR100885,3,0
U100620,7,44,428,PR101042,WINDOWS,PR100809,346,1970
U100621,0,0,161,Product101,WINDOWS,PR100621,0,0
U100622,2,19,1155,PR100123,WINDOWS,PR100852,3,0
U100623,1,1,71,PR100200,WINDOWS,PR100123,1,2
U100625,1,1,68,PR100470,ANDROID,PR100470,3,0
U100627,7,13,341,PR101470,WINDOWS,PR101470,42,41
U100629,3,8,250,PR100906,ANDROID,PR100906,5,5
U100630,5,6,1095,PR102072,ANDROID,PR100812,4,4
U100633,0,1,45,PR100080,WINDOWS,PR100080,0,0
U100636,0,1,305,Product101,WINDOWS,PR101513,0,0
U100639,6,7,307,PR100390,WINDOWS,PR100390,27,41
U100641,1,1,363,PR100102,WINDOWS,PR100102,2,0
U100642,2,3,1893,PR100432,WINDOWS,PR100097,3,2
U100644,1,1,106,PR100113,WINDOWS,PR100113,2,0
U100645,1,5,69,PR100612,ANDROID,PR100867,2,2
U100648,1,1,1235,PR102226,WINDOWS,PR100102,0,1
U100649,2,1,182,PR100106,ANDROID,PR100106,3,1
U100650,1,2,112,PR100819,WINDOWS,PR102206,3,2
U100651,0,0,43,Product101,WINDOWS,PR100040,0,0
U100652,2,1,368,PR100224,WINDOWS,PR100630,1,1
U100654,4,5,103,PR100223,WINDOWS,PR100223,5,21
U100655,5,3,174,PR100390,WINDOWS,PR100166,14,15
U100656,3,6,79,PR100763,WINDOWS,PR100051,3,1
U100657,3,9,554,PR101210,WINDOWS,PR100018,5,9
U100658,2,3,229,PR100025,ANDROID,PR101381,2,1
U100659,3,9,53,PR100051,ANDROID,PR100051,9,2
U100660,1,1,329,PR101529,ANDROID,PR101529,1,0
U100662,2,4,47,PR100083,WINDOWS,PR101042,1,0
U100663,3,9,112,PR100673,WINDOWS,PR100040,4,8
U100664,2,5,347,PR100044,ANDROID,PR100044,4,9
U100665,6,13,266,PR100166,WINDOWS,PR100390,34,59
U100666,2,10,332,PR100590,WINDOWS,PR100030,3,18
U100672,3,12,784,PR102745,WINDOWS,PR100390,3,11
U100673,0,2,483,PR100324,WINDOWS,PR100664,0,0
U100674,2,8,898,PR101030,WINDOWS,Product101,14,11
U100675,3,3,129,PR100017,ANDROID,PR100320,6,5
U100676,1,1,1786,PR100262,WINDOWS,Product101,0,1
U100678,0,2,71,PR100095,WINDOWS,PR100095,0,0
U100679,0,2,497,PR100510,WINDOWS,PR101049,0,0
U100680,4,8,117,PR100850,WINDOWS,PR101255,8,5
U100681,3,10,150,PR100017,WINDOWS,PR101226,14,25
U100682,3,1,51,PR100470,ANDROID,PR100470,4,0
U100683,2,1,497,PR100396,ANDROID,PR100396,3,0
U100684,2,5,826,PR100166,WINDOWS,PR100166,2,4
U100685,0,1,91,PR100003,WINDOWS,PR100003,0,0
U100686,1,5,1081,PR100083,WINDOWS,PR100083,0,0
U100687,3,3,183,PR100417,WINDOWS,PR100776,2,6
U100688,0,4,195,PR100147,ANDROID,PR103545,0,0
U100689,6,16,674,PR101042,WINDOWS,PR100044,28,97
U100690,0,0,112,Product101,WINDOWS,Product101,0,0
U100693,3,13,1048,PR101042,MAC OS X,PR101367,68,436
U100696,1,1,117,PR100041,WINDOWS,PR100135,2,1
U100697,2,5,136,PR100130,WINDOWS,PR100000,1,31
U100698,3,4,586,PR100272,ANDROID,Product101,6,4
U100699,2,2,49,PR100134,WINDOWS,PR100277,2,1
U100700,0,2,2231,PR100166,WINDOWS,PR100166,0,0
U100701,0,0,60,Product101,WINDOWS,PR100283,0,0
U100702,0,2,96,PR100047,WINDOWS,PR100047,0,0
U100704,0,3,407,PR100591,WINDOWS,PR100591,0,0
U100705,0,1,269,PR100113,WINDOWS,PR100113,0,0
U100707,5,6,219,PR100279,WINDOWS,PR100279,13,8
U100709,1,2,1033,PR100489,ANDROID,PR100319,1,0
U100710,0,4,853,PR100144,WINDOWS,PR100130,0,0
U100711,2,6,513,PR100390,MAC OS X,PR100390,7,11
U100713,0,0,879,Product101,WINDOWS,Product101,0,0
U100714,4,5,378,PR100589,ANDROID,Product101,3,3
U100715,0,4,1102,PR100416,WINDOWS,PR100866,0,0
U100716,1,13,448,PR100017,WINDOWS,PR100390,11,34
U100717,1,2,422,PR100017,ANDROID,Product101,1,2
U100718,2,2,75,PR100234,ANDROID,Product101,0,0
U100720,1,6,738,PR100885,WINDOWS,PR100028,0,1
U100721,1,4,71,PR100683,WINDOWS,PR101388,1,0
U100722,4,1,48,PR100298,WINDOWS,PR100298,4,0
U100723,0,0,90,Product101,WINDOWS,PR100086,0,0
U100724,1,2,46,PR100187,WINDOWS,PR100187,5,10
U100725,1,5,479,PR100618,ANDROID,PR101111,2,0
U100726,3,5,1195,PR100571,WINDOWS,PR100610,3,12
U100728,0,28,106,PR100390,WINDOWS,PR100123,0,0
U100730,4,5,1921,PR102072,ANDROID,PR101039,2,0
U100731,1,3,195,PR100134,WINDOWS,PR100248,2,0
U100732,0,1,586,PR101470,WINDOWS,PR101470,0,0
U100734,2,10,77,PR101537,WINDOWS,Product101,6,0
U100735,1,8,400,PR100250,WINDOWS,Product101,2,1
U100736,3,26,240,PR102142,WINDOWS,Product101,13,99
U100738,0,1,43,PR100166,ANDROID,PR100166,0,0
U100739,0,2,707,PR102441,ANDROID,PR102441,0,0
U100741,0,0,686,Product101,WINDOWS,PR100187,0,0
U100742,2,5,542,PR100359,WINDOWS,PR109063,3,3
U100743,1,5,97,PR100233,WINDOWS,PR100474,1,0
U100744,2,3,51,PR100040,WINDOWS,PR100017,1,2
U100745,4,18,173,PR100807,WINDOWS,PR100080,15,46
U100746,2,1,77,PR100275,ANDROID,PR100017,2,0
U100747,0,1,1497,PR100000,WINDOWS,PR100166,0,0
U100748,7,3,285,PR101941,WINDOWS,PR100172,13,0
U100749,1,1,571,PR100102,ANDROID,PR100102,1,0
U100750,1,4,204,PR100390,WINDOWS,PR100017,9,17
U100751,3,6,259,PR100390,WINDOWS,PR100390,2,1
U100754,2,8,642,PR101062,WINDOWS,PR101062,8,33
U100755,4,4,1575,PR100390,WINDOWS,PR100390,6,8
U100757,0,0,315,Product101,WINDOWS,PR100166,0,0
U100758,2,3,160,PR100219,WINDOWS,PR100219,2,5
U100759,3,3,322,PR100047,WINDOWS,PR100197,3,1
U100760,1,1,179,PR100119,MAC OS X,PR100119,1,0
U100761,0,1,98,Product101,WINDOWS,Product101,0,0
U100762,3,19,213,PR101042,WINDOWS,PR100102,59,748
U100763,1,3,44,PR100870,WINDOWS,PR100257,1,0
U100764,2,5,181,PR101554,WINDOWS,PR101554,4,3
U100766,4,38,1228,PR100246,WINDOWS,PR100166,28,69
U100767,5,23,1047,PR100676,WINDOWS,PR100483,21,63
U100768,1,2,1201,PR100975,WINDOWS,PR101614,1,0
U100769,1,1,350,PR101325,WINDOWS,PR101325,1,0
U100770,1,5,49,PR100102,WINDOWS,PR101030,1,1
U100771,0,1,1165,PR102071,WINDOWS,PR102071,0,0
U100772,1,2,259,PR100036,ANDROID,PR100036,2,0
U100773,1,10,362,PR100390,WINDOWS,PR108040,12,16
U100774,1,1,0,PR100102,ANDROID,PR100102,1,1
U100776,2,5,1787,PR100014,WINDOWS,PR100612,5,4
U100777,3,5,1635,PR100701,WINDOWS,PR102290,12,31
U100780,0,1,148,PR100276,WINDOWS,Product101,0,0
U100781,3,1,284,PR100515,WINDOWS,PR100515,4,0
U100783,0,0,353,Product101,WINDOWS,PR100792,0,0
U100784,2,6,1083,PR100102,ANDROID,PR100166,3,1
U100785,4,12,362,PR100102,WINDOWS,Product101,15,9
U100786,0,2,184,PR100166,WINDOWS,PR100166,0,0
U100787,2,7,1981,PR100027,WINDOWS,PR100027,3,10
U100788,2,4,864,PR100946,WINDOWS,PR100403,2,3
U100789,5,11,334,PR101882,ANDROID,PR101111,9,4
U100790,3,5,1430,PR100390,WINDOWS,PR100390,9,10
U100791,6,21,399,PR100102,WINDOWS,Product101,44,160
U100792,4,7,277,PR100266,ANDROID,PR100266,3,3
U100794,4,4,436,PR100466,WINDOWS,PR100758,3,10
U100795,1,3,226,PR100102,ANDROID,PR100102,1,6
U100796,6,28,193,PR100390,WINDOWS,PR100166,28,30
U100797,6,17,929,PR101042,WINDOWS,PR100472,49,425
U100798,1,5,59,PR101575,WINDOWS,PR100166,0,1
U100799,7,39,332,PR101042,WINDOWS,PR100051,147,342
U100800,2,2,513,PR100065,ANDROID,PR100071,1,1
U100801,6,4,64,PR100051,WINDOWS,Product101,6,10
U100802,0,0,77,Product101,WINDOWS,PR100200,0,0
U100803,0,0,1192,Product101,WINDOWS,PR100589,0,0
U100804,1,1,822,PR100121,LINUX,PR100121,1,0
U100806,0,0,1218,Product101,WINDOWS,PR100486,0,0
U100807,0,1,86,PR100843,ANDROID,PR100843,0,0
U100808,0,1,361,PR100801,ANDROID,Product101,0,0
U100809,1,1,115,PR100578,WINDOWS,PR100168,0,1
U100810,1,1,227,PR100102,ANDROID,PR100102,2,2
U100812,1,1,229,Product101,WINDOWS,PR100773,0,2
U100813,5,16,1101,PR100166,ANDROID,PR100219,15,20
U100814,1,2,1371,PR100064,WINDOWS,Product101,0,4
U100815,2,4,89,PR100359,WINDOWS,Product101,2,0
U100816,1,3,619,PR100044,ANDROID,PR100244,2,6
U100817,0,3,55,PR100005,WINDOWS,PR100005,0,0
U100818,3,7,461,PR100642,WINDOWS,PR100991,2,40
U100819,5,2,844,PR100172,ANDROID,PR100047,7,0
U100820,2,4,2256,PR100051,WINDOWS,PR101925,3,2
U100822,0,0,727,Product101,WINDOWS,Product101,0,0
U100823,3,31,1095,PR100430,ANDROID,PR100477,14,4
U100824,2,1,841,PR100234,IOS,PR100234,2,1
U100825,1,1,63,PR100017,ANDROID,Product101,0,0
U100826,7,27,2202,PR100578,WINDOWS,PR100672,17,358
U100827,3,6,794,PR100282,WINDOWS,PR100557,3,7
U100828,7,31,215,PR100123,WINDOWS,PR100123,45,51
U100829,1,1,562,PR100578,ANDROID,Product101,0,0
U100830,0,1,273,PR101011,WINDOWS,PR101011,0,0
U100832,4,3,1004,PR100417,MAC OS X,PR100417,3,0
U100833,0,1,61,PR100102,ANDROID,PR100102,0,0
U100834,1,1,286,PR104768,WINDOWS,Product101,0,4
U100835,1,4,1103,PR100773,LINUX,PR100806,0,14
U100836,1,3,860,PR100266,WINDOWS,Product101,2,21
U100837,1,1,665,PR100089,ANDROID,PR100089,1,2
U100838,2,4,127,PR100393,WINDOWS,PR100071,7,4
U100839,3,2,1170,PR100012,ANDROID,Product101,2,2
U100840,6,20,523,PR101529,ANDROID,PR101463,17,1
U100842,0,0,648,Product101,WINDOWS,Product101,0,0
U100843,0,0,69,Product101,WINDOWS,Product101,0,0
U100844,1,2,217,PR100086,WINDOWS,PR108499,1,1
U100845,5,5,160,PR100390,WINDOWS,PR100390,6,12
U100846,2,3,451,PR100010,WINDOWS,PR100492,1,2
U100848,0,1,256,PR100453,WINDOWS,PR100453,0,0
U100849,2,4,467,PR100614,WINDOWS,PR100321,3,7
U100853,1,1,89,PR100017,ANDROID,PR100017,1,0
U100855,1,1,1058,PR100561,ANDROID,PR100561,2,0
U100856,1,2,518,PR100017,WINDOWS,PR100102,3,0
U100857,0,1,53,PR100086,WINDOWS,PR100086,0,0
U100858,2,3,906,PR100864,WINDOWS,PR100864,4,1
U100859,1,12,108,PR100166,WINDOWS,Product101,16,13
U100860,0,3,296,PR102553,MAC OS X,Product101,0,0
U100861,1,7,356,PR100106,WINDOWS,PR101085,1,0
U100862,3,8,708,PR100135,WINDOWS,PR100041,2,25
U100864,0,0,116,Product101,ANDROID,PR102245,0,0
U100865,4,9,70,PR100225,WINDOWS,PR100859,7,10
U100866,0,2,62,PR100258,ANDROID,PR100258,0,0
U100867,1,1,161,PR100017,WINDOWS,Product101,0,0
U100870,1,2,784,PR100234,ANDROID,PR100739,1,0
U100872,0,0,302,Product101,WINDOWS,PR100060,0,0
U100874,2,11,166,PR100003,WINDOWS,PR110721,2,17
U100876,4,3,59,PR100178,MAC OS X,PR100178,3,24
U100877,1,1,58,PR100025,ANDROID,PR100895,0,0
U100878,0,1,342,PR100566,WINDOWS,PR100566,0,0
U100879,1,1,636,PR100017,WINDOWS,Product101,0,1
U100880,2,1,495,Product101,ANDROID,PR100313,1,0
U100881,7,54,1103,PR101042,WINDOWS,PR101367,299,499
U100882,3,5,55,PR100316,ANDROID,PR100788,4,0
U100885,4,41,520,PR100501,WINDOWS,PR100501,57,49
U100886,3,17,417,PR100558,WINDOWS,PR100154,21,44
U100887,1,1,93,PR102012,ANDROID,PR102012,1,0
U100889,2,3,264,PR100283,WINDOWS,PR100587,0,45
U100890,1,1,1529,PR100475,WINDOWS,PR100475,1,0
U100892,2,9,676,PR100145,WINDOWS,PR100428,2,6
U100893,4,7,193,PR100010,WINDOWS,PR101042,6,1
U100894,3,3,1095,Product101,ANDROID,PR100115,2,0
U100897,3,4,73,PR100176,WINDOWS,PR100397,1,12
U100898,2,4,195,PR101148,ANDROID,PR100622,1,0
U100900,3,3,421,PR100341,WINDOWS,Product101,2,2
U100901,3,6,814,PR100390,WINDOWS,PR100390,11,9
U100902,1,2,1322,PR100250,WINDOWS,PR100704,1,0
U100904,0,0,614,Product101,MAC OS X,PR100431,0,0
U100906,3,1,126,PR100906,WINDOWS,PR100906,4,0
U100907,2,4,811,PR101534,WINDOWS,PR101534,1,0
U100909,2,6,82,PR100359,WINDOWS,PR100112,2,0
U100911,0,2,61,PR100209,WINDOWS,PR100017,0,0
U100912,0,4,202,PR100649,WINDOWS,PR100072,0,0
U100913,1,1,243,PR100301,MAC OS X,PR100070,0,0
U100914,3,6,193,PR100294,WINDOWS,PR100762,4,8
U100915,1,4,166,PR100166,WINDOWS,PR100390,3,9
U100916,5,12,207,PR100506,WINDOWS,PR100000,12,12
U100917,1,1,135,PR100017,WINDOWS,PR100700,1,1
U100918,1,3,811,PR100012,WINDOWS,PR100102,0,1
U100919,6,8,1292,PR100102,MAC OS X,PR100102,14,48
U100920,3,1,1502,PR100561,ANDROID,PR100561,4,2
U100921,4,13,108,PR101575,WINDOWS,Product101,17,44
U100922,1,12,187,PR100279,WINDOWS,PR100850,1,2
U100923,1,2,134,PR100152,WINDOWS,PR100040,1,0
U100925,4,8,118,PR100119,WINDOWS,PR100087,7,11
U100926,3,3,1078,PR100540,WINDOWS,PR100017,3,64
U100927,0,1,410,PR100341,WINDOWS,PR100341,0,0
U100928,3,5,49,PR100025,ANDROID,PR100025,5,2
U100929,5,21,54,PR101042,WINDOWS,PR100126,51,422
U100930,1,1,1086,PR100102,ANDROID,PR104569,1,0
U100932,2,8,798,PR101301,WINDOWS,PR100085,1,1
U100933,3,5,311,PR100283,WINDOWS,PR100244,7,6
U100934,1,1,115,PR100025,ANDROID,PR100025,1,0
U100935,0,2,327,PR100118,WINDOWS,PR100876,0,0
U100936,7,13,45,PR101042,LINUX,PR101706,55,403
U100937,2,6,462,PR101062,ANDROID,Product101,7,18
U100938,2,6,862,Product101,WINDOWS,PR100222,3,0
U100939,3,6,888,PR100088,WINDOWS,PR100102,3,37
U100940,2,7,649,PR100166,WINDOWS,PR100390,3,7
U100941,4,11,205,PR100342,WINDOWS,Product101,2,3
U100942,1,1,703,PR100771,ANDROID,PR100771,1,0
U100944,0,2,362,PR100761,WINDOWS,PR100906,0,0
U100945,0,0,1306,Product101,MAC OS X,PR100279,0,0
U100946,4,4,644,PR100200,ANDROID,PR100200,11,16
U100947,6,6,134,PR100099,WINDOWS,PR100099,8,19
U100949,1,2,625,PR101505,WINDOWS,PR100047,2,2
U100950,7,46,212,PR100673,WINDOWS,PR100404,47,38
U100952,3,7,1074,PR100031,WINDOWS,PR100031,5,49
U100953,3,8,0,PR100578,ANDROID,PR100102,5,4
U100955,1,7,105,PR102400,WINDOWS,PR100363,0,2
U100956,1,1,201,PR101105,WINDOWS,PR100785,0,2
U100957,4,3,216,PR100030,WINDOWS,Product101,7,21
U100958,0,0,58,Product101,WINDOWS,PR100171,0,0
U100959,3,2,49,PR100021,MAC OS X,PR100021,3,11
U100962,1,2,78,PR100544,ANDROID,PR100544,1,0
U100963,1,1,76,PR100083,WINDOWS,PR100083,1,0
U100964,0,1,2159,PR100522,ANDROID,PR100522,0,0
U100965,1,4,840,PR100014,WINDOWS,PR100219,0,1
U100966,1,3,591,PR100281,ANDROID,PR100017,1,4
U100968,3,5,626,PR100040,WINDOWS,Product101,8,9
U100969,7,7,364,PR100906,WINDOWS,PR100403,18,150
U100970,2,6,538,Product101,WINDOWS,PR100833,5,5
U100972,6,31,376,Product101,MAC OS X,PR101390,20,0
U100973,2,6,512,PR100374,WINDOWS,PR100257,6,4
U100974,1,1,773,Product101,WINDOWS,PR100554,1,0
U100975,1,1,267,PR101446,ANDROID,PR101446,1,0
U100976,1,6,0,PR100417,WINDOWS,PR100204,2,0
U100977,4,4,261,PR100054,WINDOWS,PR101792,10,26
U100978,1,2,530,PR100910,WINDOWS,PR100910,2,0
U100980,0,1,1056,PR101089,ANDROID,PR101089,0,0
U100981,5,16,232,PR100676,ANDROID,PR100978,13,15
U100982,0,0,131,Product101,WINDOWS,PR100102,0,0
U100985,1,3,119,PR100316,ANDROID,PR100739,2,0
U100986,0,0,1144,Product101,WINDOWS,PR100003,0,0
U100988,0,1,714,Product101,WINDOWS,PR100274,0,0
U100990,5,7,133,PR100396,WINDOWS,PR100202,7,4
U100991,4,2,944,PR100166,WINDOWS,PR100166,7,0
U100992,1,5,202,PR100661,ANDROID,PR100102,3,2
U100994,1,2,374,PR100073,ANDROID,PR100073,1,0
U100995,4,4,285,PR100166,WINDOWS,PR100166,7,6
U100996,3,7,101,PR100113,WINDOWS,PR100166,3,4
U100997,4,5,55,PR100082,WINDOWS,PR101126,6,14
U100998,3,4,737,PR100123,WINDOWS,PR100390,6,5
U100999,1,1,0,PR100017,ANDROID,PR100017,1,2
U101000,1,2,1764,PR100047,WINDOWS,PR100435,0,1
U101001,7,29,1134,PR103081,WINDOWS,PR100812,60,4
U101002,1,1,636,PR100472,ANDROID,PR100472,1,0
U101003,2,15,162,PR100363,WINDOWS,PR100390,21,57
U101005,2,5,1516,PR100743,WINDOWS,PR100109,1,14
U101007,4,14,130,PR100102,ANDROID,PR100177,9,24
U101008,2,2,155,PR100225,WINDOWS,Product101,2,3
U101009,6,17,276,PR100166,WINDOWS,PR100072,35,56
U101010,2,2,92,PR100200,WINDOWS,PR100084,2,7
U101011,2,11,1559,PR100776,WINDOWS,PR100051,8,5
U101012,4,2,268,PR100166,WINDOWS,PR100166,9,12
U101014,4,13,886,PR100390,WINDOWS,PR100942,27,16
U101016,1,1,180,PR100086,WINDOWS,PR100086,2,0
U101017,0,1,87,PR100206,WINDOWS,PR100206,0,0
U101018,0,2,70,PR100564,WINDOWS,PR100564,0,0
U101019,0,3,304,PR100017,IOS,PR100017,0,0
U101020,3,6,144,PR100178,WINDOWS,PR100178,2,4
U101021,3,3,45,PR100279,WINDOWS,PR100279,2,2
U101022,2,4,297,PR101437,ANDROID,PR101437,2,0
U101023,1,3,45,PR100355,WINDOWS,PR100355,2,1
U101024,3,5,382,PR102464,ANDROID,PR100172,10,3
U101025,0,3,46,PR100071,WINDOWS,PR100071,0,0
U101026,2,20,43,PR100287,WINDOWS,PR100363,4,4
U101027,1,2,56,PR100183,WINDOWS,PR100183,1,1
U101028,0,2,1042,PR100390,WINDOWS,PR100483,0,0
U101030,2,6,650,PR100515,WINDOWS,PR100072,7,10
U101031,2,7,1094,PR100014,WINDOWS,PR102092,8,8
U101033,1,2,1178,PR100044,WINDOWS,PR100044,2,1
U101034,0,1,2093,PR100113,WINDOWS,PR100113,0,0
U101035,4,3,57,PR100268,WINDOWS,PR100003,4,3
U101036,0,2,58,PR100833,WINDOWS,PR100103,0,0
U101037,7,3,65,PR100133,WINDOWS,PR100133,12,1
U101038,1,1,333,Product101,ANDROID,PR100258,1,0
U101039,0,4,95,PR100192,WINDOWS,PR100192,0,0
U101040,1,6,137,PR100055,MAC OS X,PR100092,0,3
U101041,5,3,181,PR100784,WINDOWS,PR100784,10,0
U101042,0,1,44,PR100362,WINDOWS,PR100362,0,0
U101043,1,10,701,PR100197,WINDOWS,PR100417,1,6
U101044,2,1,116,PR100753,WINDOWS,Product101,1,4
U101045,3,12,410,PR100047,WINDOWS,PR100212,4,4
U101046,0,4,79,PR101726,ANDROID,PR102263,0,0
U101047,3,13,2256,PR100872,WINDOWS,PR100241,3,3
U101048,0,1,439,PR100204,MAC OS X,PR100204,0,0
U101049,0,4,102,PR100781,WINDOWS,PR100781,0,0
U101050,0,0,88,Product101,WINDOWS,Product101,0,0
U101052,7,27,795,PR100390,WINDOWS,Product101,53,74
U101053,2,10,50,PR100200,ANDROID,PR100838,14,21
U101054,7,20,53,PR101042,WINDOWS,PR102602,58,367
U101055,5,15,182,PR101042,WINDOWS,PR101367,66,918
U101058,0,1,676,PR100103,MAC OS X,Product101,0,0
U101060,4,5,90,PR100002,MAC OS X,PR100321,5,29
U101061,2,5,89,PR100487,LINUX,PR101429,2,10
U101062,1,11,121,PR100390,WINDOWS,PR100123,1,2
U101064,7,38,1787,PR101042,WINDOWS,PR101042,154,853
U101065,0,2,689,PR100688,WINDOWS,PR101923,0,0
U101066,2,4,2256,PR100868,ANDROID,PR100470,3,1
U101067,1,8,95,PR100917,WINDOWS,PR100166,1,0
U101068,6,14,376,PR100972,WINDOWS,PR100166,4,14
U101069,0,0,1364,Product101,ANDROID,PR100200,0,0
U101070,5,10,225,PR101050,WINDOWS,PR100187,7,36
U101071,0,1,62,PR101587,MAC OS X,PR101587,0,0
U101072,2,3,168,PR100269,ANDROID,PR100146,2,1
U101073,2,5,1917,PR100017,WINDOWS,PR101355,4,3
U101074,1,6,328,PR100044,LINUX,PR100166,3,9
U101075,0,1,84,PR100185,WINDOWS,PR100101,0,0
U101079,3,7,1612,PR100686,WINDOWS,PR100743,3,43
U101080,0,2,819,PR100251,LINUX,PR100251,0,0
U101083,1,0,72,Product101,WINDOWS,PR100200,0,1
U101084,0,2,968,PR101624,WINDOWS,PR101624,0,0
U101085,0,1,1043,PR100312,WINDOWS,PR100110,0,0
U101086,3,1,72,Product101,WINDOWS,Product101,4,1
U101087,0,1,95,PR100901,ANDROID,PR100901,0,0
U101088,7,22,1533,PR100051,WINDOWS,PR100051,23,36
U101089,2,11,411,PR100017,WINDOWS,PR100558,6,7
U101090,0,2,626,PR100017,WINDOWS,PR100017,0,0
U101091,2,1,604,PR100470,ANDROID,PR100470,4,2
U101094,0,1,289,PR100104,WINDOWS,PR100104,0,0
U101095,2,8,484,PR100166,WINDOWS,PR100187,7,12
U101096,6,7,944,PR100115,ANDROID,PR100470,10,0
U101098,1,3,197,PR100934,IOS,PR100206,0,1
U101099,0,1,119,PR100453,WINDOWS,PR100453,0,0
U101101,0,0,234,Product101,WINDOWS,PR100102,0,0
U101102,1,2,288,PR100094,ANDROID,PR101500,1,0
U101103,2,3,135,PR100388,WINDOWS,PR101277,3,5
U101104,2,18,288,PR100200,ANDROID,PR100319,8,8
U101106,0,2,1086,PR100143,WINDOWS,PR100403,0,0
U101107,1,4,354,PR100102,WINDOWS,PR100102,1,15
U101108,1,3,54,Product101,WINDOWS,PR100052,0,2
U101109,3,3,1432,PR100017,WINDOWS,Product101,3,15
U101110,0,1,95,PR100206,WINDOWS,PR100206,0,0
U101111,1,3,323,PR100676,ANDROID,PR100676,2,0
U101112,2,9,76,PR100470,WINDOWS,PR112094,9,27
U101113,0,1,604,PR102463,ANDROID,PR102463,0,0
U101114,1,1,135,PR100103,WINDOWS,Product101,0,6
U101115,1,3,648,PR100109,WINDOWS,PR100109,2,0
U101118,2,4,1108,PR101188,WINDOWS,PR100635,1,1
U101119,0,0,572,Product101,WINDOWS,PR100012,0,0
U101120,1,5,1391,PR101369,WINDOWS,PR102563,4,5
U101121,1,1,170,PR100250,MAC OS X,PR100250,0,2
U101122,3,4,1090,PR100975,WINDOWS,PR100522,4,4
U101123,6,29,1060,PR100166,WINDOWS,PR100287,66,169
U101124,2,9,338,PR100102,WINDOWS,PR100044,6,23
U101125,0,0,521,Product101,ANDROID,PR100877,0,0
U101126,1,6,796,PR101316,WINDOWS,PR100404,3,19
U101127,0,0,1511,Product101,ANDROID,PR100864,0,0
U101128,0,0,121,Product101,WINDOWS,PR100037,0,0
U101129,0,2,79,PR100057,MAC OS X,PR100168,0,0
U101130,2,6,1705,PR100390,WINDOWS,PR100166,5,1
U101131,1,1,69,PR100176,ANDROID,PR100176,3,1
U101132,3,2,421,PR100664,WINDOWS,PR100121,1,2
U101133,0,0,66,Product101,WINDOWS,PR100485,0,0
U101134,0,1,73,PR100579,WINDOWS,PR100579,0,0
